Time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18
2026-06-30 15:39:25.077,0,0,6683,0,0,0,2203,0,0,0,0,0,3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:25.079,0,0,6683,0,0,0,2203,0,0,0,0,0,3586,0,0,0,0,0,0,0,5007,0,0,0,1419,0,8508,3,0,0,4406,0,0,0,733,0
2026-06-30 15:39:25.084,0,0,6683,0,0,0,2203,0,0,0,0,0,3586,0,0,0,0,0,0,0,5002,0,0,0,1483,0,8477,2,0,0,4418,0,0,0,745,0
2026-06-30 15:39:25.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5004,0,0,0,1497,0,8481,3,0,0,4447,0,0,0,713,0
2026-06-30 15:39:25.195,0,0,6702,0,0,0,2245,0,0,0,0,0,3606,0,0,0,0,0,0,0,5004,0,0,0,1497,0,8481,3,0,0,4447,0,0,0,713,0
2026-06-30 15:39:25.293,0,0,6686,0,0,0,2231,0,0,0,0,0,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:25.299,0,0,6686,0,0,0,2231,0,0,0,0,0,3591,0,0,0,0,0,0,0,5014,0,0,0,1435,0,8519,19,0,0,4482,0,0,0,707,0
2026-06-30 15:39:25.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5030,0,0,0,1461,0,8544,22,0,0,4489,0,0,0,707,0
2026-06-30 15:39:25.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5059,0,0,0,1464,0,8573,25,0,0,4526,0,0,0,706,0
2026-06-30 15:39:25.504,0,0,6636,0,0,0,2167,0,0,0,0,0,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:25.511,0,0,6636,0,0,0,2167,0,0,0,0,0,3560,0,0,0,0,0,0,0,5067,0,0,0,1413,0,8600,12,0,0,4512,0,0,0,705,0
2026-06-30 15:39:25.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,0,0,0,1411,0,8578,0,0,0,4429,0,0,0,720,0
2026-06-30 15:39:25.623,0,0,6678,0,0,0,2181,0,0,0,0,0,3589,0,0,0,0,0,0,0,5040,0,0,0,1411,0,8578,0,0,0,4429,0,0,0,720,0
2026-06-30 15:39:25.719,0,0,6694,0,0,0,2183,0,0,0,0,0,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:25.727,0,0,6694,0,0,0,2183,0,0,0,0,0,3606,0,0,0,0,0,0,0,5067,0,0,0,1425,0,8557,0,0,0,4411,0,0,0,733,0
2026-06-30 15:39:25.827,0,0,6693,0,0,0,2202,0,0,0,0,0,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:25.833,0,0,6693,0,0,0,2202,0,0,0,0,0,3631,0,0,0,0,0,0,0,5047,0,0,0,1464,0,8533,6,0,0,4441,0,0,0,753,0
2026-06-30 15:39:25.838,0,0,6709,0,0,0,2216,0,0,0,0,0,3655,0,0,0,0,0,0,0,5047,0,0,0,1464,0,8533,6,0,0,4441,0,0,0,753,0
2026-06-30 15:39:25.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5064,0,0,0,1491,0,8519,6,0,0,4427,0,0,0,743,0
2026-06-30 15:39:25.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5062,0,0,0,1501,0,8509,20,0,0,4484,0,0,0,718,0
2026-06-30 15:39:26.040,0,0,6712,0,0,0,2257,0,0,0,0,0,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:26.047,0,0,6709,0,0,0,2242,0,0,0,0,0,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:26.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4980,0,0,0,1484,0,8482,34,0,0,4484,0,0,0,735,0
2026-06-30 15:39:26.150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006,0,0,0,1498,0,8503,49,0,0,4516,0,0,0,720,0
2026-06-30 15:39:26.253,0,0,6713,0,0,0,2238,0,0,0,0,0,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:26.263,0,0,6713,0,0,0,2238,0,0,0,0,0,3712,0,0,0,0,0,0,0,5023,0,0,0,1512,0,8500,52,0,0,4578,0,0,0,746,0
2026-06-30 15:39:26.363,0,0,6710,0,0,0,2236,0,0,0,0,0,3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:26.371,0,0,6710,0,0,0,2236,0,0,0,0,0,3670,0,0,0,0,0,0,0,5023,0,0,0,1512,0,8519,56,0,0,4619,0,0,0,746,0
2026-06-30 15:39:26.375,0,0,6710,0,0,0,2236,0,0,0,0,0,3670,0,0,0,0,0,0,0,5027,0,0,0,1540,0,8537,57,0,0,4649,0,0,0,770,0
2026-06-30 15:39:26.475,0,0,6713,0,0,0,2238,0,0,0,0,0,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:26.479,0,0,6713,0,0,0,2238,0,0,0,0,0,3676,0,0,0,0,0,0,0,5073,0,0,0,1570,0,8568,58,0,0,4637,0,0,0,759,0
2026-06-30 15:39:26.483,0,0,6713,0,0,0,2238,0,0,0,0,0,3676,0,0,0,0,0,0,0,5092,0,0,0,1585,0,8592,71,0,0,4635,0,0,0,760,0
2026-06-30 15:39:26.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5073,0,0,0,1570,0,8550,71,0,0,4649,0,0,0,773,0
2026-06-30 15:39:26.592,0,0,6674,0,0,0,2264,0,0,0,0,0,3691,0,0,0,0,0,0,0,5073,0,0,0,1570,0,8550,71,0,0,4649,0,0,0,773,0
2026-06-30 15:39:26.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5017,0,0,0,1566,0,8503,73,0,0,4695,0,0,0,751,0
2026-06-30 15:39:26.703,0,0,6658,0,0,0,2275,0,0,0,0,0,3691,0,0,0,0,0,0,0,5017,0,0,0,1566,0,8503,73,0,0,4695,0,0,0,751,0
2026-06-30 15:39:26.704,1,0,6635,0,0,0,2289,0,0,0,0,0,3704,0,0,0,0,0,0,0,5026,0,0,0,1607,0,8509,85,0,0,4662,0,0,0,822,0
2026-06-30 15:39:26.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5032,0,0,0,1555,0,8505,84,0,0,4646,0,0,0,869,0
2026-06-30 15:39:26.810,1,0,6609,0,0,0,2302,0,0,0,0,0,3693,0,0,0,0,0,0,0,5032,0,0,0,1555,0,8505,84,0,0,4646,0,0,0,869,0
2026-06-30 15:39:26.910,23,0,6612,0,0,0,2318,0,0,0,0,0,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:26.918,23,0,6612,0,0,0,2318,0,0,0,0,0,3704,0,0,0,0,0,0,0,4995,0,0,0,1616,0,8460,110,0,0,4685,0,0,0,883,0
2026-06-30 15:39:26.919,23,0,6612,0,0,0,2318,0,0,0,0,0,3704,0,0,0,0,0,0,0,4975,0,0,0,1655,0,8433,128,0,0,4763,0,0,0,908,0
2026-06-30 15:39:27.018,44,0,6590,0,0,0,2326,0,0,0,0,0,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
