Timestamp,IMU1_Roll,IMU1_Pitch,IMU1_Yaw,IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyroX,IMU1_GyroY,IMU1_GyroZ,IMU2_Roll,IMU2_Pitch,IMU2_Yaw,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyroX,IMU2_GyroY,IMU2_GyroZ
1782855284.8268793,1.52,1.13,-68.68,-0.19,0.26,9.78,0.06,0.35,0.11,-0.49,-0.34,-48.39,0.05,-0.08,9.8,0.07,-0.18,-0.11
1782855284.9009166,1.52,1.13,-68.68,-0.19,0.26,9.77,0.07,0.38,0.16,-0.49,-0.34,-48.39,0.06,-0.08,9.79,0.1,-0.18,-0.1
1782855284.9752777,1.52,1.13,-68.69,-0.19,0.26,9.77,0.07,0.37,0.12,-0.49,-0.34,-48.39,0.05,-0.08,9.8,0.09,-0.19,-0.09
1782855285.0489204,1.52,1.13,-68.69,-0.19,0.25,9.77,0.08,0.34,0.14,-0.49,-0.34,-48.4,0.05,-0.07,9.8,0.09,-0.19,-0.12
1782855285.123251,1.52,1.13,-68.7,-0.19,0.26,9.76,0.06,0.34,0.12,-0.49,-0.34,-48.4,0.06,-0.08,9.8,0.11,-0.18,-0.09
1782855285.197661,1.52,1.13,-68.7,-0.19,0.26,9.77,0.08,0.35,0.13,-0.49,-0.34,-48.4,0.06,-0.08,9.79,0.11,-0.23,-0.09
1782855285.2709098,1.52,1.13,-68.71,-0.19,0.26,9.77,0.09,0.36,0.11,-0.49,-0.34,-48.4,0.05,-0.08,9.79,0.1,-0.19,-0.14
1782855285.34492,1.52,1.13,-68.71,-0.19,0.26,9.77,0.07,0.37,0.12,-0.49,-0.34,-48.4,0.05,-0.08,9.79,0.11,-0.16,-0.09
1782855285.4190128,1.52,1.13,-68.72,-0.19,0.26,9.77,0.09,0.36,0.15,-0.49,-0.34,-48.4,0.06,-0.08,9.8,0.08,-0.19,-0.12
1782855285.4929013,1.52,1.13,-68.72,-0.19,0.26,9.77,0.07,0.34,0.12,-0.49,-0.34,-48.4,0.06,-0.07,9.8,0.09,-0.2,-0.12
1782855285.5670187,1.52,1.13,-68.73,-0.19,0.26,9.77,0.06,0.36,0.14,-0.49,-0.34,-48.4,0.06,-0.08,9.79,0.09,-0.17,-0.15
1782855285.6410193,1.52,1.13,-68.74,-0.19,0.26,9.77,0.09,0.36,0.14,-0.49,-0.34,-48.4,0.06,-0.07,9.79,0.06,-0.18,-0.14
1782855285.7154386,1.52,1.13,-68.74,-0.19,0.26,9.77,0.09,0.38,0.12,-0.49,-0.34,-48.4,0.05,-0.07,9.8,0.11,-0.15,-0.11
1782855285.78887,1.52,1.13,-68.75,-0.19,0.26,9.77,0.12,0.36,0.15,-0.49,-0.34,-48.41,0.05,-0.08,9.79,0.07,-0.2,-0.11
1782855285.8629029,1.52,1.13,-68.75,-0.18,0.26,9.77,0.09,0.37,0.17,-0.49,-0.34,-48.41,0.05,-0.08,9.8,0.1,-0.18,-0.12
1782855285.9369342,1.52,1.13,-68.76,-0.19,0.26,9.77,0.08,0.38,0.16,-0.49,-0.34,-48.41,0.06,-0.08,9.8,0.09,-0.18,-0.11
1782855286.0113444,1.52,1.13,-68.76,-0.19,0.26,9.77,0.1,0.36,0.13,-0.49,-0.34,-48.41,0.05,-0.07,9.79,0.1,-0.19,-0.13
1782855286.0852373,1.52,1.13,-68.77,-0.19,0.26,9.77,0.02,0.35,0.12,-0.49,-0.34,-48.41,0.06,-0.08,9.79,0.08,-0.2,-0.12
1782855286.159744,1.52,1.13,-68.77,-0.19,0.26,9.77,0.08,0.38,0.13,-0.49,-0.34,-48.41,0.06,-0.08,9.79,0.1,-0.16,-0.1
1782855286.232944,1.51,1.13,-68.78,-0.19,0.26,9.77,0.12,0.37,0.13,-0.49,-0.34,-48.41,0.05,-0.09,9.8,0.1,-0.18,-0.15
1782855286.3069382,1.51,1.13,-68.78,-0.19,0.26,9.77,0.07,0.36,0.12,-0.49,-0.34,-48.41,0.06,-0.08,9.79,0.11,-0.15,-0.11
1782855286.3809397,1.51,1.13,-68.79,-0.19,0.25,9.77,0.07,0.4,0.16,-0.49,-0.34,-48.41,0.05,-0.08,9.8,0.12,-0.16,-0.11
1782855286.4548967,1.51,1.13,-68.79,-0.19,0.27,9.77,0.07,0.35,0.12,-0.49,-0.34,-48.42,0.05,-0.08,9.79,0.08,-0.16,-0.14
1782855286.5288947,1.51,1.13,-68.8,-0.19,0.26,9.76,0.07,0.35,0.14,-0.49,-0.34,-48.42,0.06,-0.08,9.79,0.09,-0.15,-0.11
1782855286.6028757,1.52,1.13,-68.8,-0.19,0.27,9.78,0.08,0.35,0.13,-0.49,-0.34,-48.42,0.06,-0.08,9.8,0.09,-0.16,-0.09
1782855286.676953,1.52,1.13,-68.81,-0.19,0.26,9.77,0.09,0.34,0.1,-0.49,-0.34,-48.42,0.05,-0.07,9.79,0.13,-0.15,-0.12
1782855286.750901,1.52,1.13,-68.81,-0.18,0.25,9.77,0.07,0.36,0.14,-0.49,-0.34,-48.42,0.05,-0.07,9.8,0.09,-0.16,-0.11
1782855286.8249066,1.52,1.13,-68.82,-0.19,0.26,9.77,0.1,0.37,0.13,-0.49,-0.34,-48.42,0.05,-0.08,9.79,0.08,-0.18,-0.12
1782855286.8992524,1.52,1.13,-68.82,-0.19,0.26,9.77,0.06,0.4,0.13,-0.49,-0.34,-48.42,0.05,-0.07,9.79,0.1,-0.19,-0.12
1782855286.972904,1.52,1.13,-68.83,-0.19,0.26,9.77,0.07,0.35,0.12,-0.49,-0.34,-48.43,0.06,-0.08,9.79,0.09,-0.22,-0.11
1782855287.0473092,1.52,1.13,-68.83,-0.19,0.26,9.76,0.07,0.38,0.11,-0.49,-0.34,-48.43,0.06,-0.08,9.8,0.11,-0.18,-0.12
1782855287.1209033,1.52,1.13,-68.84,-0.19,0.27,9.76,0.07,0.36,0.11,-0.49,-0.34,-48.43,0.06,-0.08,9.8,0.09,-0.19,-0.11
1782855287.1957383,1.52,1.13,-68.84,-0.18,0.26,9.77,0.05,0.37,0.13,-0.49,-0.34,-48.43,0.06,-0.08,9.8,0.13,-0.21,-0.09
1782855287.2692847,1.52,1.13,-68.85,-0.19,0.26,9.76,0.07,0.37,0.13,-0.49,-0.34,-48.43,0.05,-0.08,9.8,0.09,-0.2,-0.15
1782855287.3429716,1.52,1.13,-68.85,-0.19,0.27,9.77,0.09,0.38,0.13,-0.49,-0.34,-48.43,0.05,-0.08,9.79,0.11,-0.2,-0.13
1782855287.4176295,1.52,1.13,-68.86,-0.19,0.26,9.76,0.06,0.36,0.14,-0.49,-0.34,-48.43,0.05,-0.08,9.79,0.1,-0.16,-0.16
1782855287.491321,1.52,1.13,-68.86,-0.19,0.26,9.77,0.09,0.4,0.15,-0.49,-0.34,-48.44,0.05,-0.08,9.79,0.09,-0.18,-0.15
1782855287.5649493,1.52,1.13,-68.87,-0.19,0.26,9.77,0.08,0.38,0.15,-0.49,-0.34,-48.44,0.06,-0.08,9.8,0.09,-0.17,-0.14
1782855287.6389356,1.52,1.13,-68.87,-0.19,0.26,9.77,0.09,0.38,0.13,-0.49,-0.34,-48.44,0.06,-0.07,9.79,0.1,-0.2,-0.15
1782855287.7129872,1.52,1.13,-68.88,-0.19,0.26,9.77,0.07,0.38,0.15,-0.49,-0.34,-48.44,0.05,-0.08,9.79,0.1,-0.2,-0.12
1782855287.7872927,1.52,1.13,-68.88,-0.19,0.27,9.77,0.09,0.35,0.15,-0.49,-0.34,-48.44,0.05,-0.08,9.8,0.12,-0.17,-0.13
1782855287.860933,1.52,1.13,-68.89,-0.19,0.27,9.77,0.08,0.33,0.12,-0.49,-0.34,-48.44,0.06,-0.07,9.79,0.09,-0.16,-0.11
1782855287.9352682,1.52,1.13,-68.89,-0.19,0.26,9.77,0.08,0.37,0.14,-0.49,-0.34,-48.44,0.06,-0.08,9.79,0.09,-0.18,-0.14
1782855288.0089355,1.52,1.13,-68.9,-0.19,0.26,9.77,0.07,0.34,0.14,-0.49,-0.34,-48.44,0.06,-0.08,9.8,0.1,-0.19,-0.14
1782855288.083008,1.52,1.13,-68.9,-0.19,0.26,9.76,0.07,0.34,0.14,-0.49,-0.34,-48.45,0.05,-0.08,9.79,0.09,-0.2,-0.12
1782855288.1569343,1.52,1.13,-68.91,-0.19,0.26,9.77,0.06,0.36,0.12,-0.49,-0.34,-48.45,0.05,-0.08,9.79,0.08,-0.17,-0.1
1782855288.2309973,1.52,1.13,-68.91,-0.19,0.26,9.76,0.07,0.37,0.16,-0.49,-0.34,-48.45,0.05,-0.08,9.8,0.1,-0.17,-0.12
1782855288.3049362,1.52,1.13,-68.92,-0.19,0.27,9.78,0.05,0.37,0.13,-0.49,-0.34,-48.45,0.05,-0.08,9.8,0.09,-0.18,-0.12
1782855288.3789618,1.52,1.13,-68.92,-0.19,0.26,9.76,0.09,0.34,0.11,-0.49,-0.34,-48.45,0.05,-0.07,9.79,0.08,-0.18,-0.12
1782855288.453031,1.52,1.13,-68.93,-0.19,0.26,9.77,0.06,0.37,0.15,-0.49,-0.34,-48.45,0.05,-0.07,9.8,0.08,-0.18,-0.1
1782855288.5269194,1.51,1.13,-68.93,-0.19,0.26,9.77,0.05,0.36,0.1,-0.49,-0.34,-48.45,0.06,-0.08,9.79,0.09,-0.17,-0.13
1782855288.6009061,1.51,1.13,-68.94,-0.19,0.26,9.77,0.07,0.38,0.12,-0.49,-0.34,-48.45,0.05,-0.07,9.8,0.12,-0.17,-0.11
1782855288.6750293,1.51,1.13,-68.94,-0.19,0.26,9.77,0.04,0.36,0.14,-0.49,-0.34,-48.45,0.05,-0.08,9.79,0.08,-0.16,-0.12
1782855288.7488875,1.51,1.13,-68.95,-0.19,0.26,9.77,0.08,0.37,0.16,-0.49,-0.34,-48.45,0.05,-0.08,9.8,0.09,-0.17,-0.12
1782855288.8229244,1.51,1.13,-68.95,-0.18,0.26,9.77,0.06,0.38,0.15,-0.49,-0.34,-48.46,0.05,-0.08,9.79,0.08,-0.18,-0.12
1782855288.897023,1.51,1.13,-68.96,-0.19,0.26,9.77,0.09,0.36,0.13,-0.49,-0.34,-48.46,0.06,-0.07,9.8,0.1,-0.18,-0.11
1782855288.9709399,1.51,1.13,-68.97,-0.18,0.26,9.77,0.07,0.37,0.16,-0.49,-0.34,-48.46,0.06,-0.08,9.79,0.1,-0.15,-0.12
1782855289.044922,1.51,1.13,-68.97,-0.19,0.26,9.78,0.07,0.33,0.15,-0.49,-0.34,-48.46,0.05,-0.08,9.79,0.09,-0.17,-0.08
1782855289.1190045,1.51,1.13,-68.98,-0.19,0.26,9.77,0.09,0.4,0.11,-0.49,-0.34,-48.46,0.06,-0.08,9.79,0.1,-0.16,-0.09
1782855289.1928887,1.51,1.13,-68.98,-0.19,0.26,9.77,0.09,0.35,0.15,-0.48,-0.34,-48.46,0.05,-0.08,9.79,0.12,-0.21,-0.12
1782855289.26694,1.51,1.13,-68.99,-0.19,0.26,9.77,0.09,0.34,0.13,-0.48,-0.34,-48.46,0.06,-0.08,9.79,0.11,-0.19,-0.12
1782855289.3409467,1.51,1.13,-68.99,-0.19,0.27,9.77,0.07,0.39,0.12,-0.48,-0.34,-48.46,0.05,-0.07,9.79,0.09,-0.18,-0.12
1782855289.414906,1.51,1.13,-69.0,-0.19,0.25,9.77,0.08,0.33,0.12,-0.48,-0.34,-48.46,0.06,-0.07,9.79,0.06,-0.18,-0.14
1782855289.4895356,1.51,1.13,-69.0,-0.19,0.26,9.77,0.06,0.38,0.15,-0.48,-0.34,-48.47,0.06,-0.08,9.81,0.1,-0.18,-0.14
1782855289.5629683,1.51,1.13,-69.01,-0.19,0.27,9.77,0.06,0.35,0.12,-0.48,-0.34,-48.47,0.06,-0.08,9.8,0.09,-0.16,-0.12
1782855289.636915,1.51,1.13,-69.01,-0.19,0.25,9.77,0.07,0.38,0.1,-0.48,-0.34,-48.47,0.06,-0.08,9.8,0.12,-0.17,-0.12
1782855289.7117133,1.51,1.13,-69.02,-0.19,0.26,9.77,0.08,0.37,0.12,-0.48,-0.34,-48.47,0.06,-0.08,9.8,0.1,-0.19,-0.12
1782855289.7849445,1.51,1.13,-69.02,-0.19,0.26,9.77,0.09,0.38,0.16,-0.48,-0.34,-48.47,0.05,-0.08,9.79,0.11,-0.19,-0.12
1782855289.8588917,1.51,1.13,-69.03,-0.18,0.26,9.77,0.07,0.36,0.12,-0.48,-0.34,-48.47,0.05,-0.08,9.8,0.07,-0.18,-0.17
1782855289.933024,1.51,1.13,-69.04,-0.19,0.26,9.77,0.08,0.38,0.1,-0.48,-0.34,-48.47,0.05,-0.07,9.8,0.13,-0.19,-0.14
1782855290.0069733,1.51,1.13,-69.04,-0.19,0.26,9.77,0.09,0.36,0.14,-0.48,-0.34,-48.48,0.05,-0.08,9.79,0.1,-0.2,-0.14
1782855290.0812957,1.51,1.13,-69.05,-0.19,0.26,9.77,0.09,0.37,0.09,-0.48,-0.34,-48.48,0.06,-0.09,9.79,0.05,-0.19,-0.13
1782855290.155567,1.51,1.13,-69.05,-0.19,0.26,9.77,0.06,0.37,0.11,-0.48,-0.34,-48.48,0.06,-0.08,9.8,0.11,-0.17,-0.09
1782855290.2295382,1.51,1.13,-69.06,-0.18,0.26,9.77,0.04,0.37,0.17,-0.48,-0.34,-48.48,0.05,-0.07,9.79,0.09,-0.18,-0.14
1782855290.3036084,1.51,1.13,-69.06,-0.19,0.25,9.77,0.06,0.37,0.12,-0.48,-0.34,-48.48,0.05,-0.07,9.8,0.08,-0.22,-0.12
1782855290.3777559,1.51,1.13,-69.07,-0.19,0.26,9.78,0.07,0.37,0.11,-0.48,-0.34,-48.48,0.06,-0.07,9.8,0.11,-0.21,-0.14
1782855290.450911,1.51,1.13,-69.07,-0.19,0.26,9.76,0.1,0.37,0.11,-0.49,-0.34,-48.48,0.06,-0.08,9.79,0.08,-0.18,-0.1
1782855290.5249438,1.51,1.13,-69.08,-0.19,0.27,9.77,0.08,0.35,0.14,-0.48,-0.34,-48.48,0.05,-0.07,9.79,0.09,-0.19,-0.1
1782855290.5989614,1.51,1.13,-69.08,-0.19,0.26,9.77,0.06,0.39,0.1,-0.48,-0.34,-48.49,0.05,-0.08,9.79,0.13,-0.19,-0.13
1782855290.673047,1.51,1.13,-69.09,-0.19,0.26,9.76,0.08,0.36,0.15,-0.48,-0.34,-48.49,0.05,-0.08,9.8,0.08,-0.18,-0.14
1782855290.746942,1.51,1.13,-69.09,-0.19,0.26,9.77,0.09,0.38,0.1,-0.48,-0.34,-48.49,0.05,-0.07,9.79,0.11,-0.19,-0.1
1782855290.821054,1.51,1.13,-69.1,-0.18,0.26,9.76,0.06,0.37,0.15,-0.48,-0.34,-48.49,0.06,-0.07,9.8,0.1,-0.18,-0.15
1782855290.895273,1.51,1.13,-69.1,-0.19,0.26,9.77,0.08,0.38,0.13,-0.48,-0.34,-48.49,0.05,-0.08,9.8,0.09,-0.17,-0.12
1782855290.9691927,1.51,1.13,-69.11,-0.19,0.26,9.77,0.09,0.37,0.17,-0.48,-0.34,-48.49,0.06,-0.08,9.8,0.04,-0.19,-0.12
1782855291.0434492,1.51,1.13,-69.11,-0.19,0.25,9.78,0.09,0.35,0.12,-0.48,-0.34,-48.49,0.05,-0.08,9.8,0.07,-0.18,-0.11
1782855291.116962,1.51,1.13,-69.12,-0.19,0.26,9.77,0.08,0.35,0.16,-0.48,-0.34,-48.5,0.06,-0.08,9.8,0.11,-0.17,-0.14
1782855291.1919422,1.51,1.13,-69.13,-0.19,0.26,9.77,0.06,0.35,0.11,-0.48,-0.34,-48.5,0.06,-0.08,9.79,0.07,-0.19,-0.13
1782855291.264906,1.51,1.13,-69.13,-0.19,0.26,9.76,0.07,0.37,0.12,-0.48,-0.33,-48.5,0.05,-0.08,9.79,0.06,-0.18,-0.12
1782855291.338978,1.51,1.13,-69.14,-0.19,0.26,9.77,0.07,0.38,0.15,-0.48,-0.34,-48.5,0.05,-0.08,9.79,0.08,-0.19,-0.13
1782855291.4132795,1.51,1.13,-69.14,-0.19,0.26,9.77,0.07,0.35,0.11,-0.48,-0.34,-48.5,0.05,-0.07,9.79,0.1,-0.2,-0.13
1782855291.4874358,1.51,1.13,-69.15,-0.19,0.26,9.77,0.06,0.38,0.1,-0.48,-0.33,-48.5,0.05,-0.08,9.8,0.12,-0.16,-0.14
1782855291.5615485,1.51,1.13,-69.15,-0.19,0.26,9.77,0.08,0.38,0.12,-0.48,-0.33,-48.5,0.05,-0.08,9.79,0.11,-0.18,-0.12
1782855291.635499,1.51,1.13,-69.16,-0.19,0.26,9.76,0.06,0.36,0.13,-0.48,-0.33,-48.5,0.06,-0.08,9.79,0.07,-0.17,-0.09
1782855291.7089386,1.51,1.13,-69.16,-0.19,0.26,9.77,0.08,0.4,0.12,-0.48,-0.33,-48.5,0.05,-0.08,9.79,0.09,-0.17,-0.12
1782855291.783545,1.51,1.12,-69.17,-0.19,0.26,9.77,0.08,0.38,0.15,-0.48,-0.33,-48.51,0.05,-0.08,9.79,0.11,-0.16,-0.14
1782855291.8572807,1.51,1.12,-69.17,-0.19,0.26,9.77,0.08,0.35,0.15,-0.48,-0.33,-48.51,0.05,-0.08,9.8,0.09,-0.2,-0.14
1782855291.9313712,1.51,1.12,-69.18,-0.19,0.27,9.77,0.06,0.38,0.12,-0.48,-0.33,-48.51,0.05,-0.08,9.8,0.11,-0.17,-0.12
1782855292.0052695,1.51,1.12,-69.19,-0.19,0.26,9.77,0.06,0.36,0.12,-0.48,-0.33,-48.51,0.05,-0.08,9.8,0.07,-0.18,-0.15
1782855292.0796983,1.51,1.12,-69.19,-0.19,0.26,9.77,0.09,0.34,0.13,-0.48,-0.33,-48.51,0.06,-0.08,9.8,0.07,-0.18,-0.14
1782855292.1529427,1.51,1.12,-69.2,-0.18,0.26,9.77,0.06,0.37,0.15,-0.49,-0.33,-48.51,0.06,-0.08,9.8,0.09,-0.21,-0.11
1782855292.227002,1.51,1.12,-69.2,-0.19,0.26,9.77,0.07,0.37,0.13,-0.49,-0.33,-48.51,0.06,-0.07,9.8,0.06,-0.16,-0.12
1782855292.301256,1.51,1.12,-69.21,-0.19,0.26,9.77,0.05,0.39,0.14,-0.49,-0.33,-48.51,0.06,-0.08,9.8,0.1,-0.19,-0.1
1782855292.374923,1.51,1.12,-69.21,-0.19,0.25,9.76,0.09,0.36,0.13,-0.49,-0.33,-48.51,0.05,-0.08,9.8,0.09,-0.18,-0.08
1782855292.4492564,1.51,1.12,-69.22,-0.19,0.27,9.77,0.1,0.37,0.13,-0.48,-0.33,-48.51,0.06,-0.08,9.79,0.1,-0.18,-0.1
1782855292.523018,1.51,1.12,-69.22,-0.19,0.26,9.77,0.09,0.32,0.12,-0.49,-0.33,-48.52,0.05,-0.07,9.79,0.1,-0.19,-0.12
1782855292.5969527,1.51,1.12,-69.23,-0.19,0.26,9.77,0.07,0.37,0.14,-0.49,-0.33,-48.52,0.05,-0.08,9.79,0.1,-0.2,-0.12
1782855292.6712546,1.51,1.12,-69.23,-0.19,0.26,9.77,0.07,0.35,0.1,-0.48,-0.33,-48.52,0.06,-0.08,9.79,0.06,-0.2,-0.13
1782855292.744936,1.51,1.12,-69.24,-0.19,0.25,9.77,0.07,0.34,0.15,-0.48,-0.33,-48.52,0.05,-0.08,9.79,0.12,-0.16,-0.13
1782855292.8190408,1.51,1.12,-69.24,-0.19,0.26,9.77,0.08,0.37,0.15,-0.48,-0.33,-48.52,0.05,-0.08,9.79,0.08,-0.17,-0.09
1782855292.892937,1.51,1.12,-69.25,-0.19,0.25,9.77,0.08,0.36,0.12,-0.49,-0.33,-48.52,0.05,-0.07,9.8,0.12,-0.2,-0.12
1782855292.967028,1.51,1.12,-69.25,-0.19,0.27,9.77,0.08,0.38,0.12,-0.48,-0.33,-48.52,0.06,-0.08,9.8,0.1,-0.18,-0.11
1782855293.0410311,1.51,1.12,-69.26,-0.19,0.26,9.77,0.07,0.38,0.15,-0.48,-0.33,-48.52,0.06,-0.08,9.79,0.09,-0.17,-0.13
1782855293.1152742,1.51,1.12,-69.26,-0.18,0.25,9.77,0.07,0.35,0.16,-0.48,-0.33,-48.53,0.06,-0.07,9.8,0.07,-0.16,-0.11
1782855293.1890082,1.51,1.12,-69.27,-0.19,0.26,9.78,0.08,0.37,0.13,-0.48,-0.33,-48.53,0.06,-0.07,9.79,0.11,-0.16,-0.13
1782855293.2632508,1.51,1.12,-69.27,-0.19,0.26,9.77,0.08,0.38,0.14,-0.48,-0.33,-48.53,0.05,-0.08,9.79,0.06,-0.21,-0.11
1782855293.3373237,1.51,1.12,-69.28,-0.19,0.25,9.77,0.1,0.38,0.12,-0.48,-0.33,-48.53,0.05,-0.07,9.8,0.11,-0.2,-0.14
1782855293.4109783,1.52,1.12,-69.28,-0.19,0.26,9.77,0.08,0.35,0.1,-0.48,-0.33,-48.53,0.06,-0.08,9.79,0.08,-0.16,-0.15
1782855293.4849539,1.52,1.12,-69.29,-0.2,0.26,9.76,0.07,0.38,0.13,-0.48,-0.33,-48.53,0.05,-0.08,9.79,0.08,-0.18,-0.14
1782855293.559018,1.51,1.12,-69.29,-0.19,0.26,9.77,0.05,0.35,0.15,-0.48,-0.33,-48.53,0.06,-0.08,9.81,0.07,-0.19,-0.13
1782855293.632954,1.51,1.12,-69.3,-0.19,0.26,9.76,0.06,0.36,0.12,-0.48,-0.33,-48.53,0.06,-0.07,9.8,0.09,-0.15,-0.13
1782855293.7069592,1.51,1.12,-69.3,-0.19,0.25,9.77,0.07,0.35,0.12,-0.48,-0.33,-48.53,0.05,-0.08,9.79,0.11,-0.19,-0.12
