Timestamp,Relative_Time,IMU1_Pitch,IMU2_Pitch,Difference
1782863355.8012545,20.680451154708862,86.66,86.89,-0.23000000000000398
1782863355.8748777,20.754074335098267,84.91,84.92,-0.010000000000005116
1782863355.949545,20.828741550445557,85.21,85.18,0.029999999999986926
1782863356.0232015,20.902398109436035,85.74,85.91,-0.1700000000000017
1782863356.0975354,20.97673201560974,86.35,86.59,-0.2400000000000091
1782863356.171183,21.050379753112793,86.94,87.07,-0.12999999999999545
1782863356.2451928,21.12438941001892,87.33,87.96,-0.6299999999999955
1782863356.3188553,21.198051929473877,84.42,84.62,-0.20000000000000284
1782863356.3933403,21.272536993026733,75.0,72.93,2.069999999999993
1782863356.4672189,21.346415519714355,58.85,55.61,3.240000000000002
1782863356.5408592,21.420055866241455,34.99,34.4,0.5900000000000034
1782863356.6149898,21.494186401367188,13.03,9.61,3.42
1782863356.6888213,21.568017959594727,-1.06,-0.48,-0.5800000000000001
1782863356.7628114,21.642008066177368,-0.57,-0.14,-0.42999999999999994
1782863356.8372104,21.71640706062317,2.65,4.67,-2.02
1782863356.9113903,21.790586948394775,19.01,19.93,-0.9199999999999982
1782863356.984802,21.863998651504517,36.04,39.35,-3.3100000000000023
1782863357.059082,21.938278675079346,52.6,53.42,-0.8200000000000003
1782863357.13336,22.012556552886963,63.7,65.84,-2.1400000000000006
1782863357.2069275,22.086124181747437,72.83,74.56,-1.730000000000004
1782863357.2815158,22.160712480545044,80.45,81.18,-0.730000000000004
1782863357.35559,22.23478674888611,84.56,85.71,-1.1499999999999915
1782863357.4289572,22.308153867721558,86.27,87.05,-0.7800000000000011
1782863357.5027966,22.381993293762207,86.69,87.46,-0.769999999999996
1782863357.5776742,22.456870794296265,86.76,87.44,-0.6799999999999926
1782863357.6509204,22.53011703491211,86.59,87.34,-0.75
1782863357.725342,22.604538679122925,86.57,87.27,-0.7000000000000028
1782863357.7992163,22.678412914276123,86.65,87.38,-0.7299999999999898
1782863357.8735633,22.75275993347168,86.61,87.29,-0.6800000000000068
1782863357.947181,22.826377630233765,86.45,87.06,-0.6099999999999994
1782863358.0216796,22.90087628364563,87.38,87.94,-0.5600000000000023
1782863358.0948524,22.97404909133911,86.76,86.97,-0.20999999999999375
1782863358.1692004,23.048397064208984,84.54,84.85,-0.30999999999998806
1782863358.243443,23.122639656066895,78.56,77.31,1.25
1782863358.3176007,23.196797370910645,65.39,62.5,2.8900000000000006
1782863358.3915207,23.27071738243103,41.59,40.93,0.6600000000000037
1782863358.4652655,23.344462156295776,17.06,13.15,3.9099999999999984
1782863358.5389445,23.41814112663269,-2.97,-2.65,-0.3200000000000003
1782863358.6131876,23.49238419532776,-0.57,-0.34,-0.22999999999999993
1782863358.6871905,23.566387176513672,-0.53,-0.32,-0.21000000000000002
1782863358.760811,23.640007734298706,-0.53,-0.32,-0.21000000000000002
1782863358.8349726,23.71416926383972,-0.53,-0.32,-0.21000000000000002
1782863358.909186,23.788382530212402,-0.51,-0.31,-0.2
1782863358.9828658,23.862062454223633,-0.48,-0.34,-0.13999999999999996
1782863359.0572262,23.93642282485962,-0.5,-0.32,-0.18
1782863359.1309426,24.010139226913452,-0.49,-0.32,-0.16999999999999998
1782863359.2049472,24.08414387702942,-0.48,-0.32,-0.15999999999999998
1782863359.2789338,24.158130407333374,-0.47,-0.31,-0.15999999999999998
1782863359.3530557,24.23225235939026,-0.47,-0.31,-0.15999999999999998
1782863359.4273393,24.306535959243774,-0.46,-0.31,-0.15000000000000002
1782863359.5008392,24.380035877227783,-0.45,-0.31,-0.14
1782863359.5748155,24.454012155532837,-0.44,-0.31,-0.13
1782863359.649191,24.528387546539307,-0.43,-0.31,-0.12
1782863359.7232006,24.602397203445435,-0.42,-0.32,-0.09999999999999998
1782863359.796942,24.676138639450073,-0.42,-0.32,-0.09999999999999998
1782863359.8711998,24.750396490097046,-0.41,-0.31,-0.09999999999999998
1782863359.9454436,24.82464027404785,-0.39,-0.31,-0.08000000000000002
1782863360.0196881,24.898884773254395,-0.38,-0.31,-0.07
1782863360.0932753,24.972471952438354,-0.37,-0.31,-0.06
1782863360.1674654,25.046662092208862,-0.36,-0.31,-0.04999999999999999
1782863360.2412915,25.120488166809082,-0.35,-0.31,-0.03999999999999998
1782863360.3151972,25.19439387321472,-0.34,-0.31,-0.030000000000000027
1782863360.3902166,25.269413232803345,-0.32,-0.31,-0.010000000000000009
1782863360.4629261,25.342122793197632,-0.31,-0.31,0.0
1782863360.536803,25.4159996509552,-0.3,-0.31,0.010000000000000009
1782863360.6111696,25.490366220474243,-0.29,-0.31,0.020000000000000018
